-0.02482047,0.04934616,-0.01787071,-0.08001867,-0.01964146,-0.09353258,-0.04604659,-0.09111615,-0.03044896,-0.119642,-0.16062774,-0.02835966,-0.08015439,-0.04460528,-0.0964124,0.07226936,-0.08008077,0.00924526,0.09797034,-0.08485219,0.09295395,-0.02449797,0.08541325,0.08938829,1700,0,785
-0.0211896,0.02894642,-0.0408601,-0.0894251,-0.04864718,-0.11437865,-0.07127494,-0.141772,-0.04869056,-0.15337443,-0.20119527,-0.05167527,-0.10809582,-0.09581135,-0.14039448,0.04243261,-0.11059614,-0.02322807,0.07057013,-0.10815696,0.06116368,-0.05110692,0.06222494,0.0606028,1800,0,786
-0.02856946,0.01505168,-0.04395486,-0.09663823,-0.07082579,-0.13133195,-0.08932833,-0.18574104,-0.06684005,-0.17934243,-0.22655205,-0.07308509,-0.13784574,-0.13328348,-0.16686329,0.01671662,-0.14954311,-0.05503049,0.04723696,-0.13299152,0.03154017,-0.07364702,0.03144284,0.0387437,1900,0,787
-0.0284429,0.01886974,-0.04861682,-0.09864644,-0.05045723,-0.12867199,-0.06990311,-0.14584383,-0.06373666,-0.15333928,-0.20588841,-0.05717047,-0.11013889,-0.0986227,-0.15694763,0.03161253,-0.12510473,-0.04270812,0.05748029,-0.13460049,0.05001732,-0.05852497,0.03056652,0.05960786,2000,0,788
-0.03576411,0.06520176,-0.01830285,-0.087211,0.0382195,-0.09561159,0.00345765,-0.00950455,-0.01494219,-0.06171711,-0.07060563,0.01185658,-0.01270992,0.00500109,-0.05894481,0.11494777,-0.01139848,0.04538609,0.13667615,-0.07605904,0.14301655,0.02067832,0.09753256,0.15060638,2100,0,789
-0.02882831,0.06640273,-0.00664456,-0.07912561,0.04048752,-0.08386125,-0.00509657,-0.02190544,-0.00499061,-0.06693737,-0.07924327,0.01251668,-0.04180775,0.01153791,-0.05188292,0.11835505,-0.01394348,0.04716808,0.14113235,-0.07136012,0.14098805,0.02059628,0.10358398,0.1426577,2200,0,790
-0.03114634,0.05776017,-0.01009212,-0.08256854,0.01166378,-0.08947888,-0.01707751,-0.05113827,-0.01674551,-0.09079359,-0.11140322,-0.00434525,-0.04006877,-0.01014833,-0.0697058,0.10207321,-0.03453492,0.03631996,0.1295985,-0.07357521,0.12576219,0.00330144,0.09750498,0.11949635,2300,0,791
-0.03316426,0.05462288,-0.01212458,-0.08495548,0.00600525,-0.09249045,-0.02242127,-0.05799408,-0.02177686,-0.09763288,-0.11935945,-0.00907508,-0.04424129,-0.02381351,-0.07843047,0.09646657,-0.05155907,0.03240571,0.1227124,-0.07484307,0.11688244,-0.00258769,0.08896583,0.1083656,2400,0,792
-0.03847207,0.04213861,-0.02561682,-0.08918309,-0.01838733,-0.10183543,-0.04544606,-0.08941353,-0.03322363,-0.11916329,-0.16053559,-0.02585673,-0.07428335,-0.05288897,-0.10478864,0.07551241,-0.07526052,0.00872977,0.09893629,-0.0891108,0.09141752,-0.02400542,0.06963252,0.08444619,2500,0,793
-0.03916269,0.02394522,-0.03772514,-0.09823932,-0.04772935,-0.11401026,-0.06919713,-0.13123037,-0.04971518,-0.14768136,-0.19519219,-0.04914579,-0.1034978,-0.09728674,-0.12848167,0.04731318,-0.10831664,-0.02070616,0.07326882,-0.11539166,0.06539134,-0.04934666,0.04871083,0.05849473,2600,0,794
-0.04978452,0.00868825,-0.05741839,-0.10674649,-0.07082684,-0.13685764,-0.09232833,-0.17109093,-0.06452209,-0.17675588,-0.2294545,-0.06987669,-0.1158338,-0.12527174,-0.16720988,0.02116132,-0.14915553,-0.05045109,0.04946427,-0.14323574,0.03719658,-0.07242361,0.03223774,0.03401538,2700,0,795
-0.05560718,0.01203823,-0.0610288,-0.10928473,-0.05982581,-0.13423876,-0.07892338,-0.14662449,-0.06423351,-0.15761562,-0.20913327,-0.0585364,-0.1302709,-0.10698311,-0.15273079,0.03325792,-0.11997698,-0.04266871,0.05961845,-0.14336942,0.04660548,-0.06114611,0.02714379,0.04496052,2800,0,796
-0.06545406,0.05083538,-0.02534235,-0.0959849,0.02310742,-0.09460077,-0.00718427,-0.02444851,-0.01870418,-0.07552449,-0.08576433,0.0015873,-0.02851663,0.00080241,-0.06725621,0.10817844,-0.02452602,0.03612608,0.13062584,-0.08891562,0.13038218,0.00881467,0.08280888,0.13155794,2900,0,797
-0.0483442,0.05198601,-0.0202072,-0.08954149,0.01735324,-0.08433043,-0.01299953,-0.04606188,-0.01135642,-0.08440782,-0.10168605,0.00245357,-0.01795238,-0.00245761,-0.07200692,0.1076097,-0.03430556,0.04092407,0.1322623,-0.08038787,0.12164617,0.00574286,0.09069882,0.11713636,3000,0,798
-0.05252494,0.04617506,-0.02625215,-0.09343378,-0.00530721,-0.09533386,-0.03084464,-0.07373181,-0.02311208,-0.10878444,-0.13053991,-0.01626093,-0.05349057,-0.01868349,-0.08593096,0.09488925,-0.05561769,0.02724517,0.11287478,-0.09045327,0.10525146,-0.01025293,0.07987358,0.09435008,3100,0,799
-0.05032532,0.04482288,-0.02835986,-0.09249802,-0.01196636,-0.09455359,-0.03215684,-0.07974985,-0.02644182,-0.11350735,-0.14112531,-0.01999412,-0.06915061,-0.03112511,-0.08888383,0.08778124,-0.06915915,0.02331428,0.10762927,-0.0920871,0.1001958,-0.01666422,0.0801261,0.08460924,3200,0,800
-0.05360693,0.02990437,-0.03100589,-0.09622668,-0.03244187,-0.10263066,-0.05143087,-0.11123738,-0.03655766,-0.13488138,-0.1703971,-0.03468587,-0.08260677,-0.06679606,-0.11436793,0.0653172,-0.09338164,-0.00072955,0.09264965,-0.10741138,0.0765833,-0.03690453,0.0653521,0.06623359,3300,0,801
-0.05287152,0.01302408,-0.04325812,-0.10379565,-0.05976655,-0.12110918,-0.07484578,-0.15370919,-0.05196573,-0.1643568,-0.21608163,-0.05723976,-0.11080403,-0.09596767,-0.14600946,0.03937728,-0.12770931,-0.03132568,0.07058676,-0.13092858,0.04685328,-0.06077997,0.04119414,0.04043296,3400,0,802
-0.06004563,0.00060262,-0.06374106,-0.1101779,-0.08087081,-0.1350325,-0.09460214,-0.18751812,-0.06562076,-0.18783863,-0.24714628,-0.07744459,-0.13399836,-0.12942012,-0.17838386,0.01873568,-0.15387683,-0.06026565,0.04907863,-0.15376115,0.02326171,-0.07919676,0.01937354,0.02309527,3500,0,803
-0.05653734,0.02767135,-0.04499313,-0.10212831,-0.02438176,-0.11638226,-0.04321599,-0.09428924,-0.04222148,-0.12282753,-0.1525743,-0.03043137,-0.07142779,-0.06246506,-0.12951872,0.06881254,-0.06102495,-0.01052151,0.09138004,-0.12495608,0.0799859,-0.03205129,0.04719754,0.08410092,3600,0,804
-0.04963008,0.06383894,-0.01187032,-0.0859376,0.04031081,-0.07541591,0.01244151,-0.00581053,0.00349285,-0.05932678,-0.06903214,0.02455056,-0.01580724,0.03630182,-0.05267239,0.13476862,0.00468151,0.06336251,0.1478449,-0.07660504,0.14562128,0.02458533,0.09832809,0.13669398,3700,0,805
-0.03911966,0.06197666,-0.0108203,-0.079413,0.02235298,-0.069306,0.0039133,-0.04172789,0.00229829,-0.08197477,-0.09491023,0.00942036,-0.03141007,0.00955209,-0.05795456,0.12607357,-0.02426221,0.05771589,0.14191166,-0.07481119,0.13204208,0.01172083,0.10226915,0.11426447,3800,0,806
-0.04612701,0.05962154,-0.00864078,-0.08113701,0.0073102,-0.07587261,-0.0093229,-0.05836995,-0.00721293,-0.09513278,-0.12158306,-0.00121569,-0.04357639,0.00278213,-0.06644326,0.11768755,-0.03050647,0.05082653,0.1343396,-0.07461045,0.12348357,0.00092581,0.09594744,0.10139516,3900,0,807
-0.04427854,0.05785292,-0.00610448,-0.0822142,-0.00325216,-0.07729422,-0.02059527,-0.07126637,-0.01010223,-0.10595447,-0.13120836,-0.00890908,-0.04534224,-0.00866006,-0.08357143,0.10596927,-0.03890771,0.04206033,0.12732592,-0.07884446,0.11033931,-0.00810421,0.09335887,0.09425007,4000,0,808
-0.04368969,0.04264094,-0.0143668,-0.08648443,-0.02887567,-0.08923766,-0.03785327,-0.10708481,-0.02379334,-0.13214195,-0.17316741,-0.02687801,-0.06625967,-0.04967444,-0.11040561,0.08156008,-0.07185373,0.0166322,0.1066668,-0.09564885,0.08629102,-0.03027972,0.08076996,0.06979088,4100,0,809
-0.04780934,0.02641731,-0.02533218,-0.09267645,-0.05545714,-0.10547902,-0.06633133,-0.14845644,-0.03856418,-0.16033539,-0.20769373,-0.05077579,-0.09568448,-0.07915195,-0.13652775,0.05328435,-0.11412319,-0.01064907,0.07909928,-0.11839709,0.05990916,-0.05427064,0.0521786,0.04541371,4200,0,810
-0.04685627,0.01711576,-0.04223208,-0.09746112,-0.06352926,-0.1158172,-0.07414106,-0.16183975,-0.04966754,-0.16861784,-0.22223462,-0.05639101,-0.12990075,-0.09762978,-0.15739121,0.04012962,-0.12333644,-0.0268974,0.06605106,-0.1361762,0.04372529,-0.06413549,0.03256385,0.0386204,4300,0,811
-0.05145279,0.05905296,-0.00734265,-0.08212449,0.01662101,-0.0792416,-0.00080315,-0.02806736,-0.00802984,-0.07784253,-0.10003522,0.00999823,-0.03985928,0.02060037,-0.07406493,0.12026094,-0.00628328,0.04827596,0.1397635,-0.08224814,0.12751916,0.00478316,0.09679627,0.11921491,4400,0,812
-0.03928093,0.08867583,0.02627764,-0.06219995,0.05880177,-0.04068515,0.03555043,0.01561333,0.029862,-0.04192965,-0.03820927,0.04493089,0.00382762,0.07120125,-0.02332854,0.16582769,0.03197245,0.09864932,0.17875786,-0.03967167,0.16968623,0.0426271,0.13301823,0.14753672,4500,0,813
-0.03097178,0.0866816,0.02988224,-0.05749663,0.03910925,-0.03953604,0.02238631,-0.01885283,0.02544811,-0.06208416,-0.07317267,0.03101828,0.00955982,0.05468284,-0.04207065,0.15569939,0.01742254,0.09410167,0.16721374,-0.04319158,0.1566388,0.02796533,0.13161223,0.12923971,4600,0,814
-0.02600802,0.08385894,0.03492288,-0.05889951,0.02763735,-0.04210688,0.01417809,-0.02756488,0.02030577,-0.07310639,-0.0972106,0.0232287,-0.02393107,0.04955676,-0.04352708,0.15325029,0.01368345,0.09182048,0.16131347,-0.04318997,0.14779446,0.02092053,0.13425955,0.11803504,4700,0,815
-0.02789735,0.0803691,0.02625282,-0.06078233,0.0146036,-0.04449689,0.00400545,-0.04296153,0.01303789,-0.08426517,-0.1079469,0.01590865,-0.02773959,0.03014575,-0.06065107,0.13941449,-0.01351532,0.07699416,0.14623407,-0.04648995,0.13652806,0.00814815,0.1221201,0.10940798,4800,0,816
-0.03152426,0.06462823,0.02157757,-0.06450174,-0.01032855,-0.06106299,-0.01841161,-0.08264943,-0.00088539,-0.11148393,-0.14531869,-0.00730563,-0.05225986,-0.00830855,-0.08680975,0.11041692,-0.0352798,0.05112283,0.12697639,-0.06206346,0.1094307,-0.01588176,0.10462979,0.07970944,4900,0,817
-0.02708222,0.05210905,0.0016409,-0.07249637,-0.0378645,-0.07236406,-0.03930278,-0.12161428,-0.01699976,-0.13800909,-0.19096553,-0.02967021,-0.08008213,-0.03949688,-0.11364551,0.08262157,-0.06590608,0.02344304,0.10126676,-0.08728007,0.08111466,-0.03801663,0.08849401,0.06175888,5000,0,818
-0.0318568,0.04420473,-0.00440007,-0.07574195,-0.04244652,-0.08208954,-0.04058392,-0.12131155,-0.02281028,-0.13903309,-0.18344238,-0.03110237,-0.08960965,-0.04684227,-0.12347655,0.07641536,-0.07776138,0.01383081,0.09518935,-0.09764596,0.07320085,-0.0432773,0.0804225,0.05432275,5100,0,819
-0.02687694,0.0878831,0.03244425,-0.05949582,0.04190249,-0.04593237,0.03713227,0.00650861,0.02267865,-0.04569558,-0.05922685,0.03534926,0.00109266,0.05603813,-0.03913851,0.16063212,0.03164613,0.09646845,0.16658482,-0.04448436,0.15944904,0.02979405,0.13250662,0.1382792,5200,0,820
-0.0198333,0.11682114,0.06319016,-0.03967344,0.07839587,-0.01014644,0.06027381,0.0437427,0.05568442,-0.01740403,-0.02012501,0.06856174,0.02751905,0.10466316,0.00339637,0.19633837,0.07105747,0.13439855,0.20168568,-0.00428626,0.19253482,0.05944132,0.16724125,0.15970528,5300,0,821
-0.01295454,0.11234738,0.07119229,-0.03985371,0.05633575,-0.01514823,0.04569657,0.01436208,0.04578477,-0.03691862,-0.04812609,0.05183662,0.01820992,0.09588161,-0.00954013,0.1865408,0.05606145,0.12961593,0.19124576,-0.00648447,0.17668349,0.04548086,0.16447616,0.13772736,5400,0,822
-0.01582168,0.10796201,0.05994584,-0.04208452,0.05190291,-0.01464385,0.03893579,0.007888,0.04201324,-0.04595857,-0.06873154,0.04517465,0.01798393,0.08539473,-0.00461137,0.18580475,0.04534654,0.13176936,0.18197072,-0.00521869,0.17532647,0.03929062,0.16566589,0.13671128,5500,0,823
-0.0164682,0.10458168,0.05580462,-0.04294124,0.03508005,-0.0173975,0.02712922,-0.01730232,0.0352675,-0.06029017,-0.09223232,0.03546108,-0.0133831,0.0725267,-0.02548933,0.16714096,0.02566458,0.11252029,0.16906065,-0.00828885,0.15953025,0.02450318,0.16415006,0.11780498,5600,0,824
-0.02098128,0.08634476,0.04312836,-0.05216537,0.00772105,-0.03204442,0.00485351,-0.05274691,0.01901836,-0.08579209,-0.12602721,0.01499333,-0.04490363,0.03096543,-0.06152462,0.13945529,-0.01337886,0.08556412,0.14824471,-0.02557116,0.13247487,0.00100776,0.14606953,0.09249476,5700,0,825
-0.02218622,0.07016997,0.02932486,-0.05828954,-0.01510816,-0.05018922,-0.02008615,-0.08625344,0.0024219,-0.1117338,-0.16594878,-0.00851858,-0.05181979,-0.00059054,-0.08618985,0.11207427,-0.05088376,0.05563095,0.12552282,-0.05125143,0.10575861,-0.02153861,0.12250248,0.07042652,5800,0,826
-0.02242602,0.06280445,0.02019204,-0.06221371,-0.02456783,-0.06061357,-0.02135152,-0.09207776,-0.00828769,-0.11633459,-0.16472648,-0.01278859,-0.05352111,-0.01950718,-0.09942969,0.1013532,-0.0494561,0.03908069,0.11488249,-0.06567598,0.09516369,-0.02883649,0.10493235,0.06326017,5900,0,827
-0.02838265,0.09953675,0.04683561,-0.04927403,0.04945077,-0.02933192,0.04341698,0.02506227,0.03264363,-0.03426121,-0.04985671,0.04775709,0.00845613,0.09088461,-0.01888,0.17573516,0.04105453,0.11331084,0.17721136,-0.01650724,0.17235665,0.04041026,0.15328787,0.14325245,6000,0,828
-0.0146234,0.12692122,0.07951371,-0.03732888,0.086603,-0.0024628,0.06690861,0.06168097,0.06508602,-0.00135475,0.00259407,0.08165625,0.04580315,0.1273541,0.02284214,0.21219322,0.07729128,0.1526455,0.21210437,0.01710837,0.20130682,0.07045813,0.18885972,0.16578057,6100,0,829
-0.01454154,0.12063064,0.07694973,-0.03716037,0.06769818,-0.0061482,0.05442387,0.02969206,0.0539316,-0.02311617,-0.04051124,0.06198647,0.03161877,0.1097964,0.00911572,0.20199546,0.05462107,0.14526908,0.19849128,0.01528664,0.18594792,0.05381916,0.19407418,0.1439928,6200,0,830
-0.01775606,0.11955043,0.07193138,-0.04018044,0.05835812,-0.01214382,0.04733393,0.0242165,0.04725103,-0.02996933,-0.05321611,0.05633629,0.03036906,0.10244286,0.0078427,0.19859664,0.04442942,0.14342535,0.1952645,0.01982148,0.18390635,0.04959122,0.1985715,0.13843644,6300,0,831
-0.0166367,0.11101483,0.06268021,-0.04324567,0.04812361,-0.01879348,0.03848857,0.00637958,0.04146392,-0.04378153,-0.06494676,0.04526661,0.01348298,0.07375579,-0.01107887,0.18413447,0.04286762,0.12790149,0.1794021,0.0098667,0.1663733,0.03590187,0.18761735,0.12254215,6400,0,832
-0.0292324,0.0960384,0.05618202,-0.05271182,0.0227843,-0.03322579,0.01813023,-0.03303631,0.02413952,-0.06767286,-0.10370984,0.02382968,-0.0317945,0.04115647,-0.03894685,0.15692417,0.00244865,0.10121903,0.15713552,-0.00741117,0.1417373,0.01422217,0.16736493,0.09999344,6500,0,833
-0.0297363,0.08086246,0.03800885,-0.06027974,-0.00171938,-0.05133001,-0.00483011,-0.06481891,0.0072401,-0.09214631,-0.13875483,0.00512584,-0.04096158,0.00252937,-0.06100553,0.13118349,-0.04154102,0.07612173,0.13607642,-0.02776963,0.11874588,-0.00665345,0.14975902,0.07759018,6600,0,834
-0.03374479,0.07833184,0.02654986,-0.06290995,0.00393066,-0.05177398,0.00223719,-0.05059556,0.00503544,-0.08270319,-0.12124884,0.01187249,-0.01723828,0.01519337,-0.06293425,0.13598877,-0.02736508,0.07652126,0.13828197,-0.03020451,0.12078996,-0.00069126,0.1440818,0.0869256,6700,0,835
-0.03741175,0.11909103,0.06000326,-0.04828056,0.08168341,-0.02614784,0.06135441,0.06067638,0.05236989,-0.00337257,-0.00871012,0.07540508,0.06519175,0.11582236,0.0260121,0.21332783,0.06334788,0.14615713,0.20606613,0.01952445,0.19475001,0.06915709,0.19702798,0.15723974,6800,0,836
-0.02361796,0.12709293,0.07665954,-0.04174363,0.08877949,-0.01149979,0.06510434,0.05702077,0.0626905,-0.00180551,-0.00935368,0.08361502,0.05582244,0.12338328,0.04171742,0.22039972,0.05926102,0.15515836,0.21625981,0.03511404,0.19532901,0.07350119,0.20817915,0.15295544,6900,0,837
-0.02912111,0.12072232,0.0639855,-0.04794411,0.06861591,-0.02284654,0.04884636,0.0281467,0.04531844,-0.02121823,-0.0290818,0.06348996,0.04668987,0.10080186,0.02253651,0.20505588,0.04285635,0.14836621,0.19735909,0.03022474,0.18417758,0.05777229,0.20825914,0.1383249,7000,0,838
-0.02821603,0.11594903,0.05950779,-0.051549,0.06915642,-0.02703227,0.04379161,0.01935678,0.04043395,-0.02707593,-0.04483125,0.05982884,0.04101933,0.08930881,0.0135922,0.19999143,0.03108057,0.1384394,0.18886375,0.02916263,0.18168294,0.05281576,0.20526673,0.13188206,7100,0,839
-0.0285503,0.10267057,0.04630038,-0.05810597,0.04543401,-0.03734064,0.0215949,-0.01502071,0.0266196,-0.04527598,-0.08161997,0.04129868,0.02208408,0.05925026,-0.00496487,0.17575631,-0.00176096,0.11308876,0.16914338,0.01579398,0.15849361,0.03289427,0.19052605,0.11761815,7200,0,840
-0.03991457,0.08414388,0.03031572,-0.06854063,0.01981718,-0.05595064,-0.00324594,-0.05201805,0.00903483,-0.07020687,-0.10750138,0.02113742,-0.01562093,0.02230494,-0.03234155,0.14827341,-0.04040917,0.0851349,0.14593321,-0.00606132,0.1316621,0.01005894,0.17541416,0.09356903,7300,0,841
-0.04255467,0.06718457,0.01631858,-0.07686558,-0.0024251,-0.07138651,-0.023071,-0.08247811,-0.0103376,-0.09418,-0.13649805,0.00021356,-0.02342402,-0.01713398,-0.07120412,0.12258863,-0.08046041,0.05728405,0.12559639,-0.03150161,0.1086341,-0.01087848,0.14330813,0.07283454,7400,0,842
-0.04385384,0.08327365,0.02053695,-0.07578938,0.03337133,-0.06618926,0.01149832,-0.01934942,0.00659426,-0.05397767,-0.06566791,0.03124466,0.00153601,0.03946339,-0.03021222,0.15928763,-0.02696174,0.08729287,0.15377581,-0.01898905,0.14680529,0.02537773,0.16498113,0.11487083,7500,0,843
-0.04427497,0.12040612,0.04976921,-0.06238721,0.11122514,-0.03531595,0.0700406,0.0782214,0.05993797,0.02446908,0.0409303,0.10132602,0.06976818,0.13470228,0.05875719,0.23300019,0.06756513,0.16599405,0.22197446,0.04175818,0.21944188,0.09334607,0.22311381,0.1872177,7600,0,844
-0.03748243,0.12812704,0.0606344,-0.05985014,0.1095157,-0.03072295,0.06010617,0.05563323,0.05919791,0.01658811,0.02403509,0.09879257,0.08927717,0.12663382,0.06085208,0.23220496,0.07025726,0.16684301,0.21871287,0.0534052,0.21361014,0.08877566,0.2301465,0.17359161,7700,0,845
-0.04068947,0.12043264,0.04707535,-0.06411055,0.09602699,-0.03504573,0.04525435,0.03427473,0.04542478,0.00015872,-0.00841611,0.08291759,0.06362853,0.11616333,0.03805971,0.22135012,0.04670861,0.1566233,0.20690747,0.04909566,0.20031917,0.0771663,0.23201558,0.16126955,7800,0,846
-0.04225634,0.11274167,0.04692983,-0.06733482,0.08791815,-0.04112642,0.04054788,0.02086931,0.03856109,-0.00667957,-0.0118795,0.07453761,0.05123125,0.10445759,0.03346952,0.21346471,0.03189067,0.14904299,0.19768749,0.04602334,0.19251662,0.06853272,0.22362056,0.15224735,7900,0,847
-0.05069353,0.0972202,0.03160496,-0.07449888,0.06318231,-0.05716557,0.01701274,-0.01761416,0.01946913,-0.03282874,-0.06436733,0.04966478,0.03434623,0.06320503,0.0031601,0.18481302,-0.00459446,0.12280343,0.17270042,0.02499853,0.16558415,0.04288305,0.20060433,0.13139299,8000,0,848
-0.05637749,0.07680988,0.01344256,-0.08350828,0.03073571,-0.07304617,-0.00582207,-0.0559293,0.00027691,-0.06120093,-0.11089829,0.02563279,-0.00204614,0.02268475,-0.03526878,0.1501243,-0.03957341,0.08515529,0.15014465,-0.00167402,0.1366457,0.01754964,0.18112692,0.11039582,8100,0,849
-0.06312428,0.05928958,0.0019843,-0.09328531,0.0088879,-0.09134578,-0.0257043,-0.08995504,-0.01689558,-0.08382744,-0.13716224,0.00821591,-0.01495986,-0.0147869,-0.06288226,0.12187023,-0.06338576,0.05535549,0.12348096,-0.02554668,0.11018154,-0.00442123,0.15351263,0.08700382,8200,0,850
-0.06939433,0.0657362,-0.00649806,-0.09516456,0.027025,-0.0944719,-0.01096144,-0.05812573,-0.01380227,-0.06224058,-0.09539231,0.02352321,-0.00147546,0.0066747,-0.04515499,0.13877198,-0.04908073,0.06538883,0.13776287,-0.02697449,0.12559429,0.01446461,0.15966842,0.10832825,8300,0,851
-0.07051574,0.11031529,0.02173336,-0.08410978,0.11401811,-0.06504267,0.05493737,0.06071997,0.04126932,0.02604598,0.03038425,0.10290085,0.09534743,0.12031554,0.0409046,0.22375359,0.05534296,0.14239326,0.20885319,0.03307301,0.20930025,0.09655306,0.22811425,0.18905064,8400,0,852
-0.0606432,0.12342522,0.0295484,-0.079915,0.12984248,-0.04985881,0.0589863,0.05743459,0.05456893,0.03220682,0.03814112,0.11570127,0.11195064,0.13955195,0.06108219,0.23664792,0.05654073,0.15708676,0.2219016,0.04905315,0.21479283,0.10296297,0.23502682,0.18363747,8500,0,853
