0.0391961,0.02634122,0.0321648,0.01235754,-0.13191569,0.07316288,-0.05050513,0.30253911,-0.03492238,-0.09827022,0.22849949,-0.12955676,-0.02081251,-0.08622707,-0.06427602,-0.13003694,-0.01624848,-0.04079755,-0.0867535,0.0631352,-0.11138114,-0.03004907,0.06917886,0.01402446,2600,0
0.04250342,0.01771543,0.02976665,0.00686111,-0.1633985,0.07391375,-0.0760832,0.29001108,-0.05477421,-0.14104015,0.20694941,-0.16064179,-0.05351916,-0.11810689,-0.08843825,-0.15409844,-0.04388548,-0.05257288,-0.10898105,0.05408249,-0.13211115,-0.04513836,0.06258287,-0.00729375,2700,0
0.0443227,0.01022885,0.0272219,0.00517532,-0.16743213,0.07222533,-0.08386759,0.28123698,-0.06333747,-0.14766398,0.1981058,-0.1699315,-0.06409032,-0.13182601,-0.10126222,-0.16739313,-0.06164992,-0.07269291,-0.12588196,0.05260425,-0.13977271,-0.05300292,0.06092993,-0.01219405,2800,0
0.04088279,0.0266363,0.02434827,0.01248729,-0.02157175,0.0670177,0.02750713,0.31457153,-0.01145762,0.03963116,0.25712088,-0.05983217,0.01962767,-0.04807528,-0.04538929,-0.10446379,0.00921277,-0.03654096,-0.07925163,0.06727502,-0.11299815,-0.0103495,0.06443725,0.02064637,2900,0
0.04183837,0.04649894,0.02611782,0.02091272,0.02871104,0.07248454,0.07084464,0.33928737,0.02608436,0.10333472,0.30119008,-0.00187323,0.06956001,0.00504468,-0.00567885,-0.06360586,0.05332282,-0.00023151,-0.04540171,0.0838626,-0.08471364,0.0248859,0.06869856,0.04388608,3000,0
0.04889865,0.04862677,0.03639154,0.02222275,-0.00471087,0.08175376,0.04558148,0.34002787,0.0222336,0.05857231,0.29721284,-0.02534566,0.05924774,-0.00006636,-0.01059229,-0.07043608,0.04947022,0.00521571,-0.0405095,0.0860901,-0.0795923,0.01838217,0.07514724,0.04511306,3100,0
0.04275414,0.04519202,0.03735637,0.02037823,-0.01919368,0.08538244,0.02796227,0.3402586,0.01475121,0.03451897,0.29032028,-0.04120299,0.05186483,-0.01735655,-0.01365215,-0.07689706,0.04671378,-0.00333689,-0.04309233,0.08138703,-0.0919822,0.00707576,0.08249244,0.03970775,3200,0
0.03640523,0.03908313,0.03655336,0.01996881,-0.04223005,0.08275495,0.01077799,0.33596247,0.00765626,0.00660925,0.28004158,-0.05742359,0.03160179,-0.02510574,-0.02172741,-0.09007014,0.02909942,-0.00738721,-0.05190434,0.07919354,-0.09360637,-0.0030507,0.07910926,0.02968026,3300,0
0.03353553,0.02980603,0.03589934,0.01179136,-0.08937407,0.07781633,-0.02601396,0.32689416,-0.01221393,-0.04744793,0.25412738,-0.09159986,0.00238623,-0.05807169,-0.04309536,-0.11261275,0.00333277,-0.01756002,-0.07008964,0.06469709,-0.10281229,-0.0210001,0.07255535,0.0187249,3400,0
0.03230541,0.01642669,0.03160592,0.00567852,-0.13080649,0.07272417,-0.05358582,0.31241167,-0.03517373,-0.10127657,0.22773409,-0.12960397,-0.02883552,-0.09854099,-0.06337314,-0.13686831,-0.02345353,-0.04250743,-0.09245117,0.05912621,-0.11477269,-0.03918462,0.06579822,0.00387714,3500,0
0.03171416,0.00827595,0.02893159,0.00280575,-0.16640601,0.07436755,-0.08064242,0.29966414,-0.05285845,-0.14560679,0.20854999,-0.15811174,-0.05726338,-0.13838446,-0.08813856,-0.15965466,-0.04945398,-0.0681906,-0.11187265,0.04882082,-0.13484542,-0.05347852,0.06191123,-0.00638327,3600,0
0.03068054,-0.00122664,0.02885893,-0.00079943,-0.19690248,0.07495604,-0.10412778,0.29101065,-0.0704743,-0.18558146,0.19022976,-0.18775937,-0.07296525,-0.1643084,-0.11206079,-0.17970917,-0.08012688,-0.07547786,-0.13199346,0.03655851,-0.15327048,-0.06647591,0.05388061,-0.02086921,3700,0
0.02887668,0.00221625,0.02667707,0.00186092,-0.13463713,0.06834231,-0.05824193,0.30339459,-0.05427314,-0.1026758,0.21416739,-0.14341252,-0.05235864,-0.13174896,-0.09476628,-0.16261746,-0.05950917,-0.06852534,-0.11987512,0.04587405,-0.14804596,-0.05566823,0.06013331,-0.01970865,3800,0
0.02966843,0.02600643,0.02750492,0.01108751,-0.0036567,0.06859707,0.0406518,0.33976835,0.00393981,0.06470851,0.2842651,-0.03325793,0.03717631,-0.04482154,-0.03126664,-0.09443772,0.01117445,-0.03705873,-0.07202402,0.06649942,-0.11577839,-0.01015382,0.06601416,0.0155913,3900,0
0.0310354,0.03276978,0.03252209,0.01162346,-0.01379062,0.07426973,0.03035615,0.34435692,0.00757081,0.04578356,0.29035091,-0.03397174,0.04609893,-0.03600022,-0.02006597,-0.0871233,0.01798689,-0.02250169,-0.05923993,0.06710579,-0.10368132,-0.00153185,0.06715573,0.02719407,4000,0
0.02992095,0.03101628,0.03202351,0.01027249,-0.04314103,0.08007994,0.00921675,0.3421936,0.00137467,0.01222592,0.28118846,-0.05150523,0.03527641,-0.04881176,-0.01887823,-0.09264924,0.01842516,-0.01957404,-0.05985409,0.06433904,-0.10553844,-0.01121742,0.06570072,0.02554829,4100,0
0.0295935,0.02859445,0.03409911,0.01019129,-0.05344306,0.07839611,0.00227153,0.34170341,-0.0005233,-0.00129282,0.27842712,-0.05657849,0.02863535,-0.05625489,-0.02408459,-0.09768116,0.01219558,-0.02525065,-0.06196503,0.06293535,-0.10293084,-0.01699444,0.065381,0.02301206,4200,0
0.02692898,0.02175527,0.03339806,0.0080967,-0.08778167,0.08227042,-0.02551549,0.33564937,-0.01523843,-0.04392385,0.26193419,-0.08781021,0.00932738,-0.0768054,-0.03914598,-0.11459172,-0.01472707,-0.03242178,-0.07490763,0.05823219,-0.11829109,-0.03139736,0.06425927,0.00802279,4300,0
0.02745729,0.01193305,0.02852893,0.00325692,-0.13065362,0.08143416,-0.05484018,0.32430485,-0.03266571,-0.093865,0.23886508,-0.12246881,-0.02047102,-0.11035845,-0.06266518,-0.13765825,-0.03336881,-0.04651946,-0.09215879,0.05235663,-0.13400103,-0.04704331,0.06150168,-0.00194833,4400,0
0.02565476,0.00200899,0.02729636,-0.00047253,-0.15944171,0.07881847,-0.07829829,0.310027,-0.05110949,-0.13672072,0.2210155,-0.1533215,-0.04200575,-0.14487562,-0.08726805,-0.15970568,-0.05645243,-0.06252984,-0.11281993,0.04646599,-0.14463159,-0.0607527,0.06121595,-0.01438574,4500,0
0.02542684,-0.00097504,0.0285694,-0.00170067,-0.16329014,0.07422809,-0.08155696,0.30372483,-0.05980323,-0.14240001,0.21391235,-0.16177018,-0.05627274,-0.15675938,-0.09760324,-0.17006543,-0.0711726,-0.07394263,-0.1229738,0.04002065,-0.15644172,-0.06730837,0.06020194,-0.02292014,4600,0
0.01990802,0.01201613,0.02406685,0.00248578,-0.03698493,0.07288764,0.01123263,0.33380371,-0.01624628,0.02019225,0.26860353,-0.06737689,0.00407224,-0.08078312,-0.04759995,-0.11354957,-0.01646787,-0.04547975,-0.08375268,0.05196634,-0.12939957,-0.03099045,0.06407037,0.00124317,4700,0
0.02236232,0.02734319,0.02644099,0.00867853,-0.00511733,0.07549684,0.03535762,0.35143209,0.00925298,0.06329823,0.30101982,-0.02740422,0.04808085,-0.04701964,-0.01904864,-0.08584508,0.01378808,-0.02808477,-0.05897265,0.06685043,-0.11080287,-0.00652532,0.0695756,0.02219576,4800,0
0.02881242,0.02959557,0.03126933,0.0085512,-0.04037642,0.07579114,0.00596846,0.34687284,-0.00165992,0.012185,0.28715456,-0.0518627,0.04153287,-0.06686376,-0.0255613,-0.09941873,0.00628801,-0.02678171,-0.06606555,0.06912102,-0.11093436,-0.01666468,0.07228757,0.01719298,4900,0
0.03508278,0.0285928,0.03202351,0.00957156,-0.05258877,0.0716756,-0.00067887,0.34346345,-0.00515299,-0.0048907,0.28180489,-0.06371227,0.03081429,-0.06827305,-0.02991753,-0.10324241,0.00031419,-0.02955852,-0.06876539,0.07147221,-0.10780185,-0.02365189,0.07351498,0.01759322,5000,0
0.0370611,0.02567289,0.03161243,0.01006413,-0.08046421,0.07549684,-0.01771843,0.33676907,-0.01259245,-0.03512142,0.26883048,-0.08127587,0.01094237,-0.08317451,-0.0453072,-0.11708933,-0.0098434,-0.03348351,-0.07546097,0.06692906,-0.11825157,-0.03394888,0.07276384,0.010216,5100,0
0.03944357,0.01667488,0.0341735,0.00686111,-0.12210879,0.07626119,-0.05078329,0.32478619,-0.03279093,-0.08732937,0.24837312,-0.11260638,-0.01632737,-0.11033669,-0.06695009,-0.13993645,-0.03355721,-0.05008231,-0.09531142,0.06302872,-0.13700569,-0.04931407,0.06711555,-0.0027952,5200,0
0.04034196,0.009149,0.03201704,0.00505138,-0.16086759,0.07393388,-0.07918933,0.31211078,-0.05081734,-0.13593228,0.22628471,-0.14532143,-0.03795016,-0.14205155,-0.08906163,-0.16296382,-0.06462015,-0.06812024,-0.11775385,0.05963768,-0.15143546,-0.06453346,0.06269083,-0.01907503,5300,0
0.03786771,0.00491294,0.03034733,0.00206221,-0.16913334,0.06880772,-0.08872376,0.30377284,-0.06213169,-0.14902551,0.2142325,-0.16235213,-0.05006665,-0.15978703,-0.1059778,-0.17565437,-0.08050106,-0.074829,-0.12866133,0.04962104,-0.15881778,-0.07284637,0.05696983,-0.03267094,5400,0
0.03254138,0.01821586,0.02696019,0.00620643,-0.04088722,0.06746598,0.00465358,0.33632791,-0.01729367,0.02134488,0.27372018,-0.06780143,0.02445971,-0.08459068,-0.04987399,-0.11447494,-0.02371935,-0.0434899,-0.08431206,0.06001513,-0.12211192,-0.03425489,0.05854145,0.00054004,5500,0
0.03627881,0.03473219,0.02928243,0.01367912,0.00999427,0.07314308,0.04703141,0.36165613,0.01706951,0.08530096,0.31560293,-0.00605913,0.07391325,-0.03016223,-0.00730679,-0.07163782,0.02897094,-0.00778819,-0.04769313,0.07589701,-0.10107239,-0.00089675,0.07014851,0.02866535,5600,0
0.03619275,0.03824446,0.03487474,0.01532395,-0.02344244,0.07941361,0.02730091,0.35970002,0.0118326,0.04401439,0.31743461,-0.02544378,0.07239552,-0.0380568,-0.00494542,-0.07893786,0.02489521,-0.0123139,-0.04501823,0.07959823,-0.10145503,-0.0082382,0.07560071,0.02835701,5700,0
0.03878735,0.03552623,0.03370833,0.01540518,-0.03818327,0.08182205,0.01847604,0.35876846,0.00761431,0.02332202,0.30549645,-0.03954364,0.05483632,-0.04714635,-0.01076969,-0.08535653,0.01161708,-0.00610799,-0.04813558,0.07969545,-0.09869961,-0.01713875,0.07505598,0.02923593,5800,0
0.04223628,0.03678257,0.03318916,0.01536165,-0.05772558,0.08105624,-0.00125824,0.35489506,0.00090836,-0.00259954,0.29302567,-0.05491601,0.03914153,-0.05883416,-0.02129678,-0.09588939,0.00543554,-0.01151646,-0.05574712,0.07821479,-0.10532659,-0.02472309,0.07506354,0.02689717,5900,0
0.04286364,0.02796673,0.03523168,0.01338652,-0.09953882,0.07768832,-0.02837582,0.3439382,-0.0174192,-0.05493832,0.27002674,-0.08793215,0.0149973,-0.08458512,-0.04422062,-0.11859734,-0.01532406,-0.02717316,-0.07389721,0.07545155,-0.10911894,-0.04156654,0.07352635,0.01106868,6000,0
0.04194831,0.0199637,0.03662759,0.00998034,-0.13804668,0.07891429,-0.05578177,0.334957,-0.03538223,-0.10432918,0.24904631,-0.11843266,-0.01999773,-0.12013557,-0.06701852,-0.14314476,-0.04185059,-0.04435929,-0.09283406,0.06788208,-0.12863384,-0.05719477,0.07466684,-0.00642421,6100,0
0.04169538,0.01076998,0.03586606,0.00624266,-0.16078341,0.07637981,-0.07938769,0.32181793,-0.04973575,-0.13785107,0.23122215,-0.14276487,-0.03266411,-0.14356923,-0.08692698,-0.16400929,-0.05672284,-0.05634188,-0.10942896,0.05927181,-0.1465317,-0.06986499,0.06636292,-0.01795265,6200,0
0.03809093,0.01963064,0.03145066,0.00669859,-0.07057619,0.07120638,-0.00908718,0.34038198,-0.02240996,-0.01892976,0.26589489,-0.08147453,0.01100152,-0.09374832,-0.05324383,-0.12345673,-0.02271315,-0.03646451,-0.08551381,0.06496986,-0.12704371,-0.04728389,0.06674054,-0.00018926,6300,0
0.04015702,0.04418787,0.03193628,0.01811302,0.02037307,0.07575898,0.06389639,0.3725155,0.02604438,0.10486984,0.32940197,0.00791281,0.08368291,-0.01278256,0.00380263,-0.0623702,0.04203922,-0.00082167,-0.0366552,0.08959988,-0.09220575,-0.00265022,0.07402198,0.03677591,6400,0
0.04283475,0.05072329,0.03809139,0.0228418,-0.00119025,0.0840518,0.05284137,0.3777709,0.02905283,0.07532962,0.33059824,0.00660045,0.08694255,-0.01303986,0.01455775,-0.05943602,0.04495595,0.01530697,-0.03021023,0.09509042,-0.07897004,-0.00018588,0.08274779,0.04468416,6500,0
0.04547373,0.04934449,0.04257333,0.02477475,-0.02355648,0.08734466,0.03556363,0.37442333,0.02503166,0.0439074,0.3205024,-0.01535934,0.07687125,-0.02182089,0.00443506,-0.06666294,0.0399007,0.02406179,-0.03258244,0.09883824,-0.0801076,-0.01030174,0.08963625,0.0423368,6600,0
0.04588289,0.05000868,0.04554702,0.02576664,-0.03723773,0.08640763,0.02602495,0.37355179,0.02105361,0.02745192,0.31728059,-0.0286961,0.0688905,-0.02677631,-0.00239707,-0.07419062,0.03432773,0.01750355,-0.03840902,0.09784406,-0.08329633,-0.01789787,0.08820049,0.04096374,6700,0
0.0468571,0.04251106,0.04589707,0.0250219,-0.0747217,0.08573779,-0.00175065,0.36347216,0.00546818,-0.02271415,0.29933822,-0.05624985,0.03890511,-0.05368113,-0.01549322,-0.09579152,0.01648331,-0.00406073,-0.05175018,0.08879726,-0.0903188,-0.03280156,0.08575029,0.02744073,6800,0
0.04822353,0.03539905,0.04389019,0.02185082,-0.11714267,0.08670944,-0.03078603,0.35429916,-0.01237928,-0.07467446,0.27194235,-0.09408923,0.01192704,-0.08154538,-0.04014646,-0.12192267,-0.00620253,-0.01616502,-0.0714123,0.08423816,-0.10241693,-0.04965508,0.08092658,0.01263621,6900,0
0.04562351,0.02563159,0.0436681,0.01921653,-0.14976308,0.08754936,-0.05935532,0.34456968,-0.02856456,-0.11624543,0.25162572,-0.12186135,-0.01203676,-0.10490792,-0.0633518,-0.14428213,-0.02691078,-0.02477779,-0.09020843,0.07876885,-0.11873977,-0.06280639,0.07782178,-0.00021957,7000,0
0.04464376,0.02063007,0.03952861,0.01555454,-0.15017207,0.0835328,-0.05955755,0.33827502,-0.03755489,-0.12075327,0.24522075,-0.12899129,-0.02010485,-0.11976803,-0.07279185,-0.15255007,-0.04176113,-0.03894294,-0.097904,0.06710486,-0.12649453,-0.06901056,0.07022898,-0.00393049,7100,0
0.041735,0.03741182,0.03867854,0.01848465,-0.02431318,0.08004434,0.03536054,0.36749828,0.00824831,0.04672562,0.30632335,-0.0344702,0.05449391,-0.04341617,-0.01485408,-0.09092751,0.02650334,-0.01291639,-0.05159455,0.08239119,-0.09565103,-0.03119711,0.07454076,0.02297715,7200,0
0.04453469,0.05379373,0.0432231,0.02882632,0.01641107,0.08860125,0.07173297,0.38860556,0.04081473,0.09837499,0.3441146,0.01637729,0.09328261,0.00462737,0.02173869,-0.05209305,0.06277139,0.0267921,-0.02169383,0.09945519,-0.07198379,-0.0025543,0.08482731,0.05668618,7300,0
0.04927995,0.05584383,0.04580452,0.03129033,-0.01502015,0.09421859,0.04840995,0.38954324,0.03771703,0.05770479,0.3336089,-0.00125981,0.07968895,0.00127537,0.02351829,-0.05707686,0.05516163,0.03984585,-0.01906398,0.10425188,-0.06355022,-0.00995395,0.08842153,0.05295401,7400,0
0.04866917,0.05450405,0.04697153,0.03157855,-0.02688814,0.09725753,0.04185905,0.38806146,0.03572209,0.04215048,0.33043867,-0.01311373,0.07990263,-0.00443915,0.02232356,-0.06295602,0.05681371,0.01980244,-0.02299659,0.104682,-0.06863511,-0.01739474,0.08842153,0.05078688,7500,0
0.04878381,0.05178058,0.04902774,0.03153788,-0.04836627,0.10009712,0.02619246,0.38332817,0.02902338,0.01438986,0.32035205,-0.03286175,0.06482451,-0.01562936,0.01087549,-0.07500204,0.03955084,0.02706326,-0.03110957,0.10260022,-0.07201092,-0.02685372,0.09183964,0.0415374,7600,0
0.04805221,0.04653253,0.04891357,0.02811087,-0.08889215,0.09454882,-0.00617907,0.37496105,0.01129509,-0.03641509,0.29741651,-0.06804324,0.0359196,-0.04516684,-0.01180254,-0.09748544,0.02492743,0.0112896,-0.04790136,0.0955788,-0.0838467,-0.03991538,0.08675889,0.03414585,7700,0
0.04764307,0.03594662,0.04645925,0.02461528,-0.12108397,0.09552221,-0.03315103,0.36321756,-0.00729056,-0.08211986,0.27689952,-0.09867109,0.00726401,-0.07200732,-0.03038802,-0.11786338,-0.00085776,-0.00657418,-0.06714062,0.08797605,-0.10182218,-0.0552232,0.08525333,0.02279301,7800,0
0.04647741,0.03001407,0.04764793,0.02050014,-0.14589912,0.0978942,-0.05116656,0.35468996,-0.01917893,-0.11285774,0.26010424,-0.12545678,-0.01315627,-0.09989639,-0.04983139,-0.13795258,-0.01775446,-0.01986634,-0.08286455,0.08101275,-0.11029499,-0.06661706,0.0809539,0.0087005,7900,0
0.04239148,0.03381634,0.04410182,0.02071285,-0.08211656,0.08679992,-0.000394,0.3668997,-0.00350711,-0.02657504,0.2853342,-0.07784279,0.01720196,-0.06638826,-0.02865091,-0.11274604,0.00654798,-0.01282901,-0.06480263,0.08206947,-0.10521871,-0.05276741,0.07879836,0.01438038,8000,0
0.04338849,0.05316293,0.04382644,0.02977559,0.01348848,0.08342765,0.07499,0.39487666,0.04281776,0.09734268,0.34151888,0.00856177,0.08435263,0.00964533,0.02830105,-0.05398925,0.05687288,0.02306795,-0.02422415,0.10247242,-0.07037184,-0.01160053,0.08821498,0.05407429,8100,0
0.04814563,0.06097064,0.04776562,0.03232871,-0.00932937,0.09153383,0.05862894,0.39734322,0.04473485,0.06617956,0.34437007,0.00500542,0.08846851,0.01306721,0.03067559,-0.05476427,0.06945924,0.02969089,-0.01936809,0.11051179,-0.05996078,-0.01035839,0.09460784,0.05411956,8200,0
0.04933289,0.05668901,0.04825859,0.03319361,-0.0267543,0.09347242,0.04480849,0.39339304,0.03882739,0.03959821,0.32984456,-0.01365846,0.0778526,0.00867531,0.0231494,-0.06325806,0.06148366,0.03433777,-0.02297852,0.11349975,-0.05975932,-0.01973639,0.09722416,0.05668562,8300,0
0.05164715,0.05568487,0.04934071,0.0336039,-0.0390748,0.09548759,0.03702616,0.39244938,0.03670917,0.0250857,0.32437629,-0.02486016,0.06724457,0.00117622,0.01699797,-0.0712077,0.05447745,0.02827534,-0.02490561,0.11204261,-0.06558523,-0.02581045,0.09736779,0.05077435,8400,0
0.05135861,0.04994106,0.04746739,0.03384788,-0.073702,0.09765567,0.01103291,0.38224632,0.02351868,-0.02094984,0.30899382,-0.05560046,0.04391049,-0.02907539,0.00147617,-0.09136405,0.03755701,0.02093647,-0.04038819,0.10666534,-0.07804039,-0.03758433,0.09399497,0.04048148,8500,0
0.05191659,0.04260107,0.04767717,0.02984599,-0.11364844,0.09460862,-0.01866116,0.372145,0.00521895,-0.07092705,0.28573224,-0.09025896,0.01558915,-0.05545296,-0.02403281,-0.11489563,0.01300293,0.00105408,-0.06232978,0.09916262,-0.09555822,-0.05290025,0.09255051,0.02737444,8600,0
0.0514544,0.03452839,0.04621647,0.02560075,-0.14487401,0.09229495,-0.04430459,0.36095452,-0.01233197,-0.10954295,0.26231048,-0.11900175,-0.00143399,-0.08798297,-0.04774557,-0.1383644,-0.00915309,-0.01936603,-0.08145039,0.08956338,-0.10693127,-0.06557551,0.0876329,0.01379571,8700,0
