45.771,0.019916,-0.320312,0.535955,-0.368103,0.635797,-0.346366,0.952097,-0.483009,0.73332,-0.569835,0.669092,-0.426708,1.014063,-0.348153,0.275797,-0.175255,1.058626,-0.12608,0.08525,-0.261979,1.815,-0.306694,0.632567,-0.125392,1.851563,-0.11855,0.561994,-0.085219,0.414665,-0.15664,0.682968,0.643922
46.281,0.039363,-0.233945,0.620883,-0.417089,0.64862,-0.264628,1.004175,-0.415279,0.767175,-0.46149,0.6736,-0.368662,1.035194,-0.244847,0.28772,-0.129608,1.075517,-0.091358,0.101458,-0.237597,1.852837,-0.310509,0.673471,-0.126548,1.865478,-0.055608,0.54407,-0.034561,0.408073,-0.13801,0.768449,0.690182
46.791,0.029055,-0.157645,0.672954,-0.444605,0.688617,-0.200349,1.087946,-0.328494,0.780577,-0.363038,0.701326,-0.305246,1.063038,-0.160155,0.322126,-0.067905,1.099451,-0.076449,0.095052,-0.184377,1.881094,-0.287108,0.693949,-0.127135,1.9432,-0.070305,0.560409,-0.019243,0.408073,-0.13801,0.860719,0.766637
47.301,-0.0223,-0.153924,0.680981,-0.44334,0.710652,-0.203425,1.178789,-0.332619,0.795502,-0.336961,0.711393,-0.298211,1.069813,-0.179304,0.333381,-0.059925,1.092416,-0.056565,0.098309,-0.158445,1.871449,-0.25985,0.676267,-0.077162,1.909916,0.023763,0.560409,-0.019243,0.408073,-0.13801,0.897037,0.857383
47.811,-0.038204,-0.203105,0.658937,-0.428936,0.721073,-0.232875,1.225102,-0.354981,0.786069,-0.37856,0.721465,-0.291173,1.090119,-0.236689,0.333381,-0.059925,1.061457,-0.051623,0.140404,-0.171911,1.900362,-0.341563,0.676267,-0.077162,1.926569,-0.023302,0.533714,-0.06674,0.383319,-0.193373,0.87769,0.766974
48.321,-0.126828,-0.234314,0.592889,-0.385779,0.682216,-0.241411,1.249038,-0.386419,0.802531,-0.425083,0.73713,-0.335444,1.083354,-0.217571,0.35876,-0.091843,1.113511,-0.116185,0.176046,-0.202221,1.938811,-0.450224,0.699838,-0.143777,2.01537,-0.171577,0.530846,-0.181372,0.371689,-0.285614,0.844074,0.572648
48.831,-0.146046,-0.320438,0.581894,-0.378594,0.696557,-0.341047,1.255629,-0.477447,0.757714,-0.502822,0.715574,-0.416435,1.072772,-0.269401,0.364388,-0.187345,1.079651,-0.185502,0.188883,-0.273719,1.91083,-0.577524,0.720481,-0.259407,2.001239,-0.23433,0.51007,-0.245195,0.282999,-0.28455,0.740174,0.482249
49.341,-0.15176,-0.444463,0.537947,-0.349878,0.710784,-0.440312,1.256322,-0.587878,0.749647,-0.615978,0.703317,-0.523433,1.075642,-0.359158,0.336862,-0.26849,1.090665,-0.298998,0.172498,-0.332964,1.930087,-0.734922,0.740971,-0.374558,2.020045,-0.39003,0.490695,-0.373865,0.392592,-0.469586,0.672827,0.290519
49.851,-0.115711,-0.546345,0.548928,-0.357054,0.736595,-0.513259,1.259111,-0.667988,0.725204,-0.682602,0.688638,-0.588003,1.089096,-0.397181,0.3396,-0.315912,1.087627,-0.37269,0.182017,-0.395018,1.986938,-0.895593,0.74383,-0.439837,2.02219,-0.4985,0.49794,-0.455384,0.42511,-0.561489,0.638901,0.101131
50.362,-0.135187,-0.631214,0.537947,-0.349878,0.728625,-0.60871,1.246578,-0.776812,0.700759,-0.748977,0.657705,-0.641752,1.047636,-0.443033,0.327561,-0.361187,1.13245,-0.417088,0.175469,-0.411648,2.015268,-0.975658,0.767129,-0.505684,1.999688,-0.537175,0.520152,-0.457115,0.361224,-0.505628,0.593845,0.086241
50.872,-0.120805,-0.718438,0.494056,-0.321199,0.727172,-0.663524,1.242061,-0.836065,0.670924,-0.79987,0.643794,-0.672921,1.05035,-0.532084,0.341516,-0.400627,1.157001,-0.568751,0.188289,-0.447877,2.02441,-1.104326,0.790386,-0.571411,2.04868,-0.675634,0.521445,-0.521813,0.457545,-0.653155,0.572844,-0.043621
51.382,-0.13329,-0.729702,0.442267,-0.293869,0.771169,-0.669981,1.25863,-0.846892,0.712806,-0.85066,0.670061,-0.676671,1.070387,-0.588711,0.371039,-0.404761,1.17774,-0.627361,0.227042,-0.487116,2.015015,-1.077776,0.837248,-0.589408,2.017964,-0.690954,0.577658,-0.558544,0.457545,-0.653155,0.536579,-0.129866
51.892,-0.140405,-0.802605,0.357789,-0.245178,0.764541,-0.710215,1.250498,-0.895891,0.692475,-0.860778,0.666973,-0.667945,1.079603,-0.696047,0.385813,-0.406833,1.139913,-0.602644,0.236824,-0.479591,2.052943,-1.082133,0.840348,-0.54088,2.04868,-0.675634,0.576411,-0.493876,0.553161,-0.67337,0.554709,-0.086797
52.402,-0.152882,-0.813806,0.308143,-0.19972,0.801923,-0.756896,1.276491,-0.897368,0.708615,-0.906391,0.657705,-0.641752,1.057978,-0.797248,0.397105,-0.399043,1.18817,-0.739026,0.266015,-0.491705,2.062344,-1.108702,0.884189,-0.60745,2.064969,-0.721668,0.604575,-0.512279,0.610839,-0.711059,0.553224,-0.129767
52.912,-0.135951,-0.815194,0.326966,-0.205507,0.786555,-0.713465,1.264479,-0.827403,0.703237,-0.891193,0.690962,-0.629889,1.064598,-0.815955,0.449328,-0.38761,1.177878,-0.792036,0.295236,-0.503836,2.100337,-1.113101,0.913746,-0.576187,2.026101,-0.713949,0.632762,-0.530697,0.668615,-0.74881,0.601707,-0.172422
53.422,-0.152882,-0.813806,0.325043,-0.223781,0.781428,-0.698976,1.281064,-0.83824,0.703237,-0.891193,0.697931,-0.614266,1.016498,-0.84198,0.457153,-0.369916,1.171011,-0.772627,0.311657,-0.479728,2.128974,-1.090915,0.916873,-0.52756,2.064969,-0.721668,0.643307,-0.499204,0.700507,-0.713199,0.636623,-0.129325
53.932,-0.118148,-0.865508,0.292329,-0.202405,0.808588,-0.716723,1.314258,-0.85993,0.724733,-0.951945,0.691737,-0.59676,1.02543,-0.948073,0.475485,-0.381895,1.198459,-0.8502,0.334313,-0.508472,2.081514,-1.059903,0.925822,-0.495344,2.097483,-0.813558,0.666856,-0.565757,0.777968,-0.806163,0.608285,-0.143784
54.442,-0.09675,-0.879489,0.300235,-0.201062,0.808588,-0.716723,1.349792,-0.852038,0.699028,-0.946813,0.701027,-0.623016,1.038583,-0.985245,0.490326,-0.383986,1.188104,-0.902943,0.353767,-0.528151,2.100337,-1.113101,0.952311,-0.512652,2.058594,-0.80578,0.650403,-0.580553,0.719998,-0.768283,0.596656,-0.158147
54.952,-0.135086,-0.864102,0.245763,-0.165469,0.80346,-0.702228,1.318831,-0.800661,0.724733,-0.951945,0.714194,-0.624893,1.032009,-0.966664,0.483321,-0.364189,1.188104,-0.902943,0.363607,-0.520644,2.128974,-1.090915,0.940618,-0.479607,2.027869,-0.820936,0.656278,-0.597157,0.655631,-0.712116,0.645195,-0.200837
55.462,-0.121755,-0.901777,0.213122,-0.144141,0.813715,-0.731212,1.322416,-0.810794,0.699028,-0.946813,0.697149,-0.647374,1.021116,-1.016643,0.497327,-0.403771,1.164075,-0.916947,0.35056,-0.519088,2.090929,-1.086512,0.91413,-0.462298,2.011654,-0.775109,0.644525,-0.563942,0.707007,-0.73157,0.626495,-0.100701
55.972,-0.147568,-0.875259,0.245763,-0.165469,0.808588,-0.716723,1.315245,-0.790526,0.709758,-0.977138,0.687086,-0.654234,1.064848,-1.059474,0.500826,-0.413659,1.126414,-0.892339,0.33752,-0.517535,2.043535,-1.055544,0.887661,-0.445003,1.972888,-0.7674,0.628091,-0.578739,0.649134,-0.693754,0.63156,-0.115016
56.482,-0.177814,-0.836182,0.253654,-0.164115,0.781428,-0.698976,1.277088,-0.718795,0.699028,-0.946813,0.690962,-0.629889,1.075794,-1.00956,0.505175,-0.38608,1.136716,-0.839626,0.301842,-0.487254,2.072092,-1.033275,0.902426,-0.429222,2.011654,-0.775109,0.571786,-0.541948,0.649134,-0.693754,0.664998,-0.114851
56.992,-0.194714,-0.834798,0.242767,-0.157001,0.764541,-0.710215,1.271253,-0.738391,0.709758,-0.977138,0.667755,-0.634886,1.082365,-1.028131,0.497327,-0.403771,1.085353,-0.776294,0.288824,-0.485716,1.986791,-0.998009,0.881811,-0.428469,2.003538,-0.752173,0.599927,-0.560336,0.63613,-0.657003,0.669493,0.014671
57.502,-0.19027,-0.847356,0.218006,-0.13431,0.779902,-0.753629,1.26183,-0.747829,0.678713,-0.956852,0.644571,-0.639884,1.069219,-0.990979,0.500826,-0.413659,1.102433,-0.742739,0.249813,-0.481118,1.967939,-0.944732,0.823082,-0.377377,1.964778,-0.744479,0.583527,-0.575132,0.591358,-0.656002,0.691341,0.000396
58.012,-0.237363,-0.80693,0.174518,-0.105895,0.752785,-0.73591,1.228651,-0.726149,0.667983,-0.926527,0.628355,-0.629288,1.091041,-0.890688,0.475485,-0.381895,1.112642,-0.689674,0.236824,-0.479591,1.967939,-0.944732,0.808378,-0.393198,1.917966,-0.713891,0.561276,-0.573339,0.482595,-0.599051,0.686247,0.014791
58.522,-0.283472,-0.8154,0.166652,-0.107266,0.746142,-0.776008,1.19687,-0.744332,0.647695,-0.936584,0.608297,-0.643021,1.084435,-0.87202,0.46765,-0.399582,1.105759,-0.670223,0.223664,-0.512719,1.930105,-0.940497,0.761473,-0.375254,1.90985,-0.690955,0.521445,-0.521813,0.412113,-0.524756,0.646824,0.173706
59.032,-0.325988,-0.787619,0.188382,-0.121465,0.692015,-0.74064,1.170936,-0.74295,0.647695,-0.936584,0.60136,-0.6586,1.088688,-0.802924,0.434513,-0.385527,1.091983,-0.631289,0.191331,-0.491592,1.986791,-0.998009,0.752653,-0.407573,1.90985,-0.690955,0.481626,-0.470271,0.463094,-0.543938,0.675221,0.18854
59.542,-0.33392,-0.81135,0.155792,-0.10017,0.707333,-0.783931,1.152184,-0.7618,0.600607,-0.870839,0.543569,-0.600726,1.048877,-0.690413,0.409215,-0.353799,1.088306,-0.538892,0.204459,-0.458444,1.977369,-0.97138,0.740971,-0.374558,1.924148,-0.629653,0.486171,-0.422123,0.437046,-0.470321,0.755491,0.247684
60.052,-0.334868,-0.762524,0.210126,-0.135673,0.713957,-0.743875,1.157979,-0.742263,0.620853,-0.860725,0.544297,-0.567649,1.066297,-0.658444,0.402216,-0.334019,1.098403,-0.485329,0.207818,-0.432785,1.958503,-0.918063,0.755625,-0.358728,1.971024,-0.660283,0.508377,-0.423838,0.475056,-0.452634,0.756876,0.291544
60.562,-0.331394,-0.726168,0.210126,-0.135673,0.703731,-0.714973,1.1839,-0.74364,0.630356,-0.820188,0.531929,-0.532695,1.039645,-0.58312,0.403005,-0.296481,1.115423,-0.451244,0.230721,-0.391959,1.958503,-0.918063,0.738065,-0.309102,1.954736,-0.614249,0.52471,-0.408904,0.506592,-0.41644,0.803661,0.350722
61.072,-0.320022,-0.665872,0.27544,-0.17835,0.700076,-0.645819,1.171766,-0.673384,0.645241,-0.794803,0.558814,-0.503173,1.032973,-0.564264,0.410797,-0.278715,1.10848,-0.431621,0.247071,-0.367716,1.94906,-0.891375,0.779099,-0.31045,1.916006,-0.606643,0.52471,-0.408904,0.506592,-0.41644,0.859531,0.336699
61.582,-0.359147,-0.601531,0.306225,-0.217992,0.652474,-0.570114,1.153804,-0.622621,0.618262,-0.718555,0.562614,-0.478712,1.043664,-0.513188,0.422101,-0.270853,1.139401,-0.436732,0.256988,-0.325223,1.986938,-0.895593,0.814334,-0.295232,1.90786,-0.583619,0.518813,-0.392238,0.500048,-0.397945,0.915521,0.322615
62.092,-0.316577,-0.629347,0.332959,-0.222445,0.684684,-0.602317,1.176145,-0.613776,0.638527,-0.708314,0.588834,-0.482362,1.00625,-0.488741,0.43341,-0.262985,1.16023,-0.495599,0.279802,-0.319115,2.015268,-0.975658,0.820203,-0.311821,1.893604,-0.64504,0.542384,-0.458853,0.461991,-0.415712,0.902319,0.263792
62.602,-0.316577,-0.629347,0.351797,-0.228244,0.684684,-0.602317,1.161745,-0.573078,0.643932,-0.72359,0.611977,-0.477248,1.036975,-0.494283,0.42287,-0.233196,1.16023,-0.495599,0.322138,-0.33276,1.958503,-0.918063,0.855503,-0.29661,1.917966,-0.713891,0.537793,-0.506971,0.545785,-0.527207,0.868462,0.263469
63.112,-0.336842,-0.664567,0.381576,-0.241191,0.6562,-0.639423,1.135817,-0.571785,0.670924,-0.79987,0.611977,-0.477248,1.083727,-0.626413,0.429898,-0.253058,1.201786,-0.613042,0.331815,-0.360109,1.977369,-0.97138,0.86725,-0.329809,1.919802,-0.82065,0.522693,-0.586333,0.520676,-0.581563,0.847203,0.131904
63.622,-0.323479,-0.702335,0.362719,-0.23538,0.688376,-0.671577,1.159576,-0.602949,0.676315,-0.815107,0.634426,-0.505409,1.097053,-0.664075,0.448239,-0.265043,1.163918,-0.588298,0.367603,-0.390498,2.024697,-1.002306,0.881992,-0.313918,1.952088,-0.911895,0.574173,-0.670829,0.553161,-0.67337,0.811977,0.088047
64.132,-0.318058,-0.763857,0.332959,-0.222445,0.708845,-0.729427,1.168176,-0.663237,0.677541,-0.886087,0.633697,-0.538635,1.075431,-0.765459,0.455264,-0.284894,1.198444,-0.685874,0.37727,-0.417819,1.996206,-1.024618,0.899608,-0.363706,1.937607,-0.972403,0.541416,-0.700188,0.464022,-0.67146,0.722727,0.101872
64.642,-0.34279,-0.786282,0.340878,-0.221109,0.675197,-0.751843,1.12572,-0.651096,0.677541,-0.886087,0.639896,-0.556154,1.068798,-0.746713,0.455264,-0.284894,1.205338,-0.705357,0.396785,-0.437568,1.996206,-1.024618,0.893739,-0.347118,1.860499,-0.956937,0.535579,-0.683692,0.476966,-0.708042,0.705938,0.10173
65.152,-0.332997,-0.860075,0.286337,-0.185471,0.700696,-0.823908,1.157979,-0.742263,0.699028,-0.946813,0.652285,-0.591167,1.064598,-0.815955,0.4693,-0.324564,1.215663,-0.816726,0.403224,-0.455766,1.977146,-1.073442,0.9172,-0.413423,1.783623,-0.941579,0.535579,-0.683692,0.426045,-0.68882,0.591516,0.187608
65.662,-0.336519,-0.896211,0.23977,-0.148531,0.68896,-0.849427,1.132086,-0.740895,0.662614,-0.911355,0.645337,-0.606799,1.088688,-0.802924,0.472807,-0.334474,1.215663,-0.816726,0.396785,-0.437568,2.033797,-1.130855,0.955424,-0.463852,1.830055,-0.971918,0.529739,-0.667188,0.419578,-0.670543,0.61335,0.173341
66.172,-0.331229,-0.957222,0.182387,-0.104523,0.719455,-0.935609,1.140591,-0.800812,0.694791,-1.00229,0.644571,-0.639884,1.097643,-0.909347,0.464979,-0.352205,1.229387,-0.855512,0.400005,-0.446668,2.005287,-1.152973,0.928915,-0.44653,1.814004,-0.926557,0.528549,-0.602883,0.342863,-0.578219,0.594209,0.274906
66.682,-0.369178,-0.942006,0.177515,-0.114365,0.687388,-0.903625,1.134793,-0.820287,0.700145,-1.017424,0.673937,-0.652358,1.104242,-0.927996,0.479817,-0.354287,1.191602,-0.830823,0.400005,-0.446668,2.005287,-1.152973,0.928915,-0.44653,1.805971,-0.903854,0.522693,-0.586333,0.393676,-0.597341,0.643076,0.231827
67.192,-0.355959,-0.979365,0.140075,-0.102919,0.697541,-0.932317,1.126755,-0.869241,0.664878,-1.052478,0.640707,-0.664198,1.113045,-1.033901,0.478985,-0.391786,1.146999,-0.786772,0.370644,-0.434478,2.005287,-1.152973,0.890712,-0.396115,1.805971,-0.903854,0.544907,-0.588119,0.380705,-0.560684,0.693388,0.23241
67.702,-0.351555,-0.99181,0.150928,-0.11001,0.670573,-0.914696,1.130315,-0.879302,0.670219,-1.067573,0.663096,-0.692237,1.119617,-1.052472,0.478985,-0.391786,1.140135,-0.767374,0.370644,-0.434478,1.995913,-1.126482,0.890712,-0.396115,1.830055,-0.971918,0.584716,-0.639584,0.387192,-0.579017,0.713916,0.174396
68.212,-0.371869,-1.026324,0.12623,-0.087364,0.695918,-0.986327,1.124507,-0.898699,0.66593,-1.122722,0.643005,-0.705909,1.134813,-1.176357,0.474643,-0.419345,1.102433,-0.742739,0.370644,-0.434478,1.958088,-1.122132,0.890712,-0.396115,1.838073,-0.994578,0.568325,-0.654302,0.387192,-0.579017,0.747533,0.174721
68.722,-0.350722,-1.040142,0.123233,-0.078896,0.700982,-1.000636,1.130315,-0.879302,0.6606,-1.107658,0.646087,-0.714619,1.097602,-1.152043,0.474643,-0.419345,1.085353,-0.776294,0.367425,-0.42538,1.967454,-1.148603,0.870102,-0.395377,1.791641,-0.964238,0.540253,-0.635959,0.380705,-0.560684,0.746098,0.131093
69.232,-0.371047,-1.074565,0.120236,-0.070426,0.69932,-1.054487,1.102233,-0.907317,0.650973,-1.14766,0.645283,-0.747549,1.093102,-1.220084,0.470295,-0.446867,1.085353,-0.776294,0.341314,-0.422306,1.939033,-1.170688,0.843654,-0.378096,1.807661,-1.009514,0.551946,-0.669005,0.387192,-0.579017,0.729289,0.130947
69.742,-0.383396,-1.085554,0.12623,-0.087364,0.69932,-1.054487,1.105786,-0.917359,0.656294,-1.162698,0.648361,-0.756245,1.117214,-1.207469,0.451983,-0.434902,1.099055,-0.815018,0.328269,-0.420772,1.948378,-1.1971,0.861213,-0.427722,1.777292,-1.024433,0.519224,-0.698364,0.34934,-0.596524,0.743172,0.044092
70.252,-0.382601,-1.133661,0.096697,-0.074575,0.692586,-1.093958,1.094176,-0.956046,0.625388,-1.142504,0.622133,-0.752475,1.080044,-1.183181,0.440662,-0.442673,1.129867,-0.820269,0.337917,-0.448038,1.939033,-1.170688,0.84951,-0.394645,1.809231,-1.114698,0.542534,-0.764242,0.311554,-0.614009,0.731478,0.029549
70.762,-0.411655,-1.143191,0.107537,-0.081658,0.65392,-1.10155,1.075478,-0.974633,0.625388,-1.142504,0.628283,-0.769854,1.066973,-1.14624,0.440662,-0.442673,1.129867,-0.820269,0.334514,-0.473738,1.939033,-1.170688,0.817226,-0.360827,1.849042,-1.22721,0.52724,-0.842656,0.350288,-0.723475,0.710169,-0.100284
71.272,-0.439894,-1.20063,0.053375,-0.046267,0.635432,-1.165984,1.038129,-1.011736,0.61046,-1.167403,0.599007,-0.757403,1.042914,-1.158919,0.407575,-0.428635,1.143561,-0.858972,0.321477,-0.472196,1.948378,-1.1971,0.834786,-0.410453,1.880801,-1.316964,0.510884,-0.857176,0.363172,-0.759889,0.752305,-0.171899
71.782,-0.447851,-1.223836,0.053375,-0.046267,0.645476,-1.194369,1.003099,-1.019549,0.605146,-1.152384,0.60127,-0.798915,1.029842,-1.121978,0.432834,-0.460296,1.126414,-0.892339,0.33752,-0.517535,1.957717,-1.223492,0.787839,-0.392483,1.858261,-1.353875,0.528267,-0.906301,0.3318,-0.795295,0.705478,-0.229254
72.292,-0.501391,-1.255017,0.010107,-0.017995,0.61693,-1.230196,0.962351,-1.04657,0.605146,-1.152384,0.562029,-0.79327,1.016758,-1.084998,0.406734,-0.46596,1.140072,-0.930937,0.327692,-0.525043,1.976374,-1.276219,0.820071,-0.426244,1.858261,-1.353875,0.528267,-0.906301,0.338225,-0.813451,0.732335,-0.257777
72.802,-0.501391,-1.255017,-0.000701,-0.010933,0.621939,-1.244352,0.965874,-1.056528,0.57961,-1.147245,0.571225,-0.819259,1.016758,-1.084998,0.4137,-0.485647,1.153714,-0.969493,0.337302,-0.552205,1.938623,-1.271797,0.805366,-0.442017,1.874081,-1.398584,0.500332,-0.888048,0.294056,-0.812486,0.730713,-0.30057
73.312,-0.505737,-1.242735,-0.022308,0.003186,0.61693,-1.230196,0.929678,-1.025221,0.590232,-1.177264,0.565095,-0.801935,1.016758,-1.084998,0.4137,-0.485647,1.146895,-0.95022,0.340504,-0.561254,1.929305,-1.245463,0.784837,-0.441285,1.866173,-1.376236,0.516681,-0.873559,0.274793,-0.758045,0.737384,-0.272046
73.822,-0.472462,-1.245582,-0.022308,0.003186,0.633706,-1.219379,0.971649,-1.037329,0.590232,-1.177264,0.568161,-0.810598,1.060432,-1.127755,0.417182,-0.495487,1.129723,-0.983426,0.330674,-0.56874,1.947934,-1.298112,0.796502,-0.474254,1.881983,-1.420917,0.528267,-0.906301,0.287639,-0.794348,0.730713,-0.30057
74.332,-0.456565,-1.199208,0.017923,-0.016594,0.640455,-1.180179,0.996035,-0.999587,0.615772,-1.182416,0.575103,-0.795149,1.084511,-1.115044,0.417182,-0.495487,1.16053,-0.988755,0.31445,-0.558139,1.929305,-1.245463,0.764324,-0.440558,1.81993,-1.34602,0.544639,-0.891827,0.261935,-0.721705,0.765885,-0.257746
74.842,-0.431938,-1.177394,0.075029,-0.060417,0.679084,-1.172668,1.021734,-1.001024,0.641338,-1.187579,0.581236,-0.812481,1.097602,-1.152043,0.420662,-0.505324,1.194554,-1.084913,0.298234,-0.547543,1.966536,-1.350683,0.755485,-0.472776,1.8041,-1.301283,0.499283,-0.824388,0.229731,-0.630693,0.752305,-0.171899
